user_id#merchant_id,prob
80921#3685,0.015
25145#326,0.01
85628#2522,0.035
100864#3587,0.025
100864#1245,0.015
21055#2409,0.05
80542#2689,0.04
78900#922,0.025
78900#4956,0.025
5935#939,0.565
5935#1391,0.01
5935#4634,0.02
5935#351,0.01
2934#1581,0.015
68037#814,0.05
104977#1164,0.035
86127#1360,0.035
101212#3580,0.545
38652#722,0.025
54173#44,0.02
63851#637,0.02
37623#4452,0.015
75839#845,0.035
102022#1897,0.025
102022#4492,0.035
86644#2234,0.02
101921#596,0.02
101921#320,0.02
98919#3464,0.02
63841#757,0.005
29935#210,0.015
2938#1976,0.02
67306#866,0.035
6485#410,0.03
91432#2618,0.01
55270#3218,0.015
85421#501,0.005
43648#3118,0.015
60741#3548,0.03
102500#604,0.03
20989#2691,0.025
6757#1891,0.015
19576#2182,0.025
68457#44,0.02
28229#3071,0.03
15110#1811,0.065
62016#1245,0.04
41196#2780,0.52
34712#1822,0.07
34712#999,0.045
29345#2522,0.02
44574#4594,0.015
93308#2459,0.015
93308#4863,0.06
93308#1046,0.035
52110#814,0.02
52110#1758,0.05
41328#2805,0.01
85361#156,0.075
80532#4854,0.025
42910#4466,0.025
5547#1287,0.025
75699#1629,0.035
75699#2175,0.035
75699#4628,0.03
75699#1250,0.03
12993#3036,0.02
42676#2141,0.03
22186#1737,0.01
21762#2964,0.05
21762#2915,0.025
100243#3887,0.01
16083#3030,0.05
16083#521,0.06
16083#4784,0.045
45928#255,0.02
17296#44,0.025
99082#3803,0.055
97500#1982,0.04
38928#1020,0.01
29655#2591,0.035
42089#1897,0.025
29624#4216,0.015
42707#348,0.03
42707#2018,0.03
105996#4406,0.03
105996#4941,0.045
8499#2883,0.02
31292#3136,0.015
6341#1245,0.025
37016#3670,0.035
46066#1360,0.015
1514#2480,0.07
1514#274,0.07
34186#4466,0.04
34186#291,0.035
34186#318,0.04
29864#2829,0.08
15937#1690,0.03
15937#2988,0.04
15937#2904,0.52
37522#1827,0.015
12143#1250,0.03
12143#3576,0.03
57809#4306,0.05
95986#2290,0.045
88673#3011,0.015
15391#2682,0.015
35534#2412,0.03
22349#841,0.015
49097#845,0.03
49097#1363,0.025
20224#351,0.05
54072#2184,0.02
91800#977,0.05
37967#3517,0.04
37967#851,0.035
28345#4085,0.01
21103#4772,0.045
21103#3398,0.04
21430#1369,0.01
21430#3470,0.535
73479#2835,0.025
3834#4982,0.055
3834#3218,0.035
83260#3362,0.02
83260#1196,0.025
83260#2434,0.035
79547#1284,0.025
75160#501,0.01
75160#3807,0.015
90900#4863,0.015
38188#1573,0.035
38188#3807,0.025
98079#3100,0.03
30575#4590,0.015
100451#4554,0.005
28921#3962,0.025
25899#2959,0.035
102525#983,0.01
89806#2182,0.05
1229#2522,0.55
59038#3398,0.02
47235#1376,0.025
340#965,0.015
13475#2613,0.03
17425#2727,0.025
79356#44,0.035
48142#1629,0.005
51352#4281,0.54
51352#2459,0.54
13656#3067,0.02
49012#2747,0.015
5971#94,0.025
15226#3470,0.02
78399#634,0.03
64040#933,0.03
36658#4103,0.515
88275#4072,0.03
92191#294,0.055
92191#4345,0.025
1758#4987,0.015
22966#2680,0.035
94501#597,0.005
94501#4873,0.025
48594#634,0.035
35549#2603,0.065
89960#270,0.005
89960#471,0.065
89960#4667,0.005
5839#1021,0.015
26973#3100,0.01
26973#2389,0.035
28129#2273,0.02
97208#3341,0.06
101371#604,0.53
101371#750,0.025
96377#3579,0.035
96377#3218,0.03
94009#2454,0.515
95204#4218,0.03
44321#4072,0.04
64062#2747,0.025
34261#975,0.035
55686#3608,0.05
55686#638,0.025
55686#2591,0.035
52476#604,0.02
7832#4712,0.29
7832#3533,0.29
74687#1097,0.015
40399#1994,0.02
84542#3264,0.045
7186#3670,0.06
35608#1897,0.025
5251#2548,0.03
9424#4730,0.045
9424#4072,0.08
74966#1397,0.045
35753#3458,0.015
81734#3047,0.02
33881#991,0.035
87768#4052,0.025
87768#4730,0.03
40596#4411,0.03
33325#2603,0.01
56052#3573,0.045
101014#4025,0.52
103621#2875,0.03
8811#4035,0.04
31156#3848,0.02
29459#371,0.035
82357#4316,0.02
21677#2591,0.08
21677#4452,0.02
70638#1019,0.04
11237#3965,0.02
98357#1665,0.025
85926#845,0.02
69803#4659,0.035
105912#455,0.02
22969#4670,0.015
79865#2983,0.025
36213#320,0.015
36213#251,0.005
36213#541,0.015
40462#2976,0.035
40462#1581,0.035
71414#4005,0.02
71414#2131,0.02
71414#336,0.01
71414#3818,0.02
100737#2831,0.015
91883#2898,0.015
91883#2171,0.025
91883#1811,0.025
103852#119,0.025
74023#81,0.04
99469#2988,0.035
79347#3438,0.04
79347#75,0.035
79347#294,0.05
69659#814,0.01
55122#4085,0.03
58664#3374,0.025
77646#1397,0.54
55998#1545,0.02
37347#3285,0.55
99360#318,0.04
99360#3082,0.025
53962#3925,0.02
53962#4466,0.04
14193#814,0.03
26828#1591,0.035
75360#3901,0.04
37698#1897,0.525
37698#2904,0.03
20888#2182,0.02
67741#2379,0.015
75146#397,0.035
98834#689,0.005
98834#833,0.015
68467#4325,0.03
87067#3688,0.01
20872#4822,0.01
99350#2883,0.005
71488#2937,0.015
64991#4090,0.02
58499#2332,0.025
18409#2548,0.015
67887#1661,0.035
103323#4035,0.005
81807#2426,0.56
81807#168,0.015
45545#4784,0.04
45545#2452,0.025
40893#2402,0.05
105111#833,0.02
90248#1886,0.015
90248#1838,0.025
65720#1482,0.53
55923#4836,0.04
47671#1498,0.025
47671#4051,0.015
28197#4335,0.01
73979#3591,0.05
73979#1498,0.545
73979#2097,0.065
54743#4072,0.55
54743#3596,0.03
83740#3246,0.02
56214#1613,0.025
56214#4128,0.02
101127#1408,0.025
61988#250,0.035
52504#3597,0.015
35084#1096,0.03
27932#3218,0.03
92589#4297,0.03
91291#2633,0.03
61651#1391,0.04
17718#4072,0.055
17718#2685,0.015
17718#44,0.015
105395#1358,0.04
32675#4211,0.04
92532#2422,0.03
49480#3010,0.04
47812#3925,0.02
64176#4335,0.015
15528#2436,0.01
41419#2501,0.03
101710#3965,0.01
4273#4035,0.035
4273#3444,0.025
4273#333,0.025
48851#3218,0.02
99688#1376,0.035
9951#4115,0.01
44046#4822,0.03
77528#1248,0.015
75721#2898,0.025
82394#1907,0.015
99320#1031,0.045
99320#3968,0.295
99320#1019,0.295
21299#2670,0.04
28022#501,0.06
92073#841,0.015
30677#939,0.035
40478#4210,0.01
25818#2600,0.075
25818#3000,0.05
42758#2541,0.025
42758#4227,0.03
42758#2821,0.035
42758#637,0.035
58329#2426,0.07
36017#1284,0.06
36017#1183,0.06
36017#811,0.06
42251#3670,0.02
96784#251,0.03
61432#3559,0.025
14472#1245,0.015
98857#1020,0.04
37539#1021,0.035
20781#4880,0.025
87026#2773,0.015
87026#3827,0.035
77936#4141,0.015
47414#4103,0.07
28173#2563,0.02
62876#1245,0.01
51395#814,0.055
82798#1031,0.03
17327#4035,0.025
31327#1020,0.03
2680#251,0.005
7703#999,0.025
98618#168,0.555
93550#4155,0.005
83322#814,0.035
99010#4140,0.025
61621#3895,0.03
75227#1360,0.025
65624#5,0.295
65624#270,0.295
66949#4086,0.025
67264#2356,0.54
19416#4335,0.03
80089#1189,0.005
89448#4688,0.015
43260#1581,0.005
54159#4784,0.02
54159#3848,0.01
104802#2600,0.025
55558#1396,0.015
2670#3699,0.015
43554#4762,0.03
30120#2469,0.035
64284#3438,0.01
41893#3080,0.03
79664#2399,0.025
46569#3786,0.02
35488#4062,0.015
69562#4072,0.01
15517#129,0.01
28669#1245,0.035
33445#3100,0.025
36631#4754,0.02
87553#3458,0.035
48619#4428,0.035
48619#1700,0.035
28543#2026,0.025
14948#4594,0.02
84041#4335,0.07
82506#3056,0.03
100766#2865,0.025
34484#3331,0.02
59952#4345,0.525
26065#3758,0.005
66185#844,0.07
63858#2480,0.015
130#1897,0.02
82995#2182,0.01
28890#3962,0.0
40737#2904,0.015
40737#2018,0.015
40737#3569,0.01
36459#1307,0.04
93626#3807,0.015
88235#122,0.04
70506#3571,0.025
54527#119,0.025
35063#962,0.01
63739#4784,0.065
100045#2841,0.045
100045#3160,0.535
33353#2804,0.02
6611#652,0.015
80136#209,0.02
62084#2147,0.02
101499#431,0.03
101499#4401,0.035
89791#4411,0.02
29689#845,0.055
29689#4472,0.02
37044#4982,0.01
37481#5,0.025
12448#4423,0.025
2784#1769,0.04
2784#823,0.04
38141#4897,0.02
3703#244,0.04
3703#4161,0.02
95659#3000,0.02
34775#2422,0.015
84197#1230,0.03
84197#2353,0.02
39662#3587,0.02
65426#218,0.03
61529#3014,0.55
79500#4784,0.045
91560#1558,0.015
91406#1250,0.025
34328#2273,0.035
24009#872,0.015
51124#3082,0.025
56059#4025,0.025
56059#845,0.025
55191#3670,0.025
1172#2165,0.02
28600#3123,0.025
97260#4072,0.02
10591#2603,0.03
40599#1753,0.545
53062#4043,0.03
87858#1669,0.025
89580#2077,0.025
41846#2234,0.065
89649#4192,0.04
89649#2484,0.05
16369#1145,0.075
59799#1657,0.54
104918#2290,0.085
104918#2018,0.06
18670#2356,0.04
85482#974,0.02
12553#2835,0.01
38382#31,0.025
38382#1811,0.07
21870#2925,0.035
53491#2159,0.015
64362#3320,0.005
25721#210,0.02
6270#705,0.015
11455#1358,0.015
100639#4004,0.025
51225#2309,0.55
37655#2171,0.055
26609#4554,0.01
33153#3351,0.56
41815#1020,0.035
41815#2972,0.035
13325#2895,0.03
39740#1356,0.005
71666#982,0.04
36912#270,0.025
25631#1723,0.04
25631#4688,0.035
74637#2480,0.045
73231#2044,0.035
53517#1164,0.02
63592#1018,0.015
56079#3337,0.555
25181#168,0.035
94825#1496,0.015
102624#3807,0.05
42188#1886,0.025
42188#661,0.03
17447#1581,0.025
17447#4826,0.03
17447#3954,0.055
86437#1665,0.03
31407#21,0.015
99105#4061,0.035
75131#2469,0.015
75131#4772,0.015
12277#872,0.03
64989#3338,0.02
58551#2459,0.025
646#2353,0.525
10657#448,0.02
72127#3583,0.015
3836#3320,0.025
3836#1243,0.025
55744#561,0.045
21376#2615,0.02
83180#3596,0.56
83180#4103,0.025
50222#718,0.035
50056#3458,0.02
207#1988,0.01
85276#3168,0.005
85276#2548,0.01
103442#4982,0.535
103442#2545,0.035
24998#2459,0.065
24998#716,0.035
20010#2541,0.05
69937#4784,0.04
69937#1558,0.04
57986#4982,0.035
75848#2815,0.255
52091#4210,0.015
29419#3442,0.02
90123#501,0.01
90123#4598,0.005
77490#4988,0.035
98836#2591,0.515
98989#814,0.55
60590#2901,0.035
60590#1811,0.06
60590#1250,0.02
30757#4723,0.03
65037#4594,0.02
65037#4780,0.02
29540#715,0.02
18454#2591,0.015
7465#4103,0.005
11392#597,0.04
11392#222,0.045
91956#2980,0.04
26030#297,0.035
101611#4787,0.05
10563#2976,0.045
10563#1155,0.045
7405#3901,0.015
24934#4103,0.04
79237#2262,0.025
5598#1324,0.03
93096#4161,0.525
80073#2461,0.02
80073#1405,0.02
33709#4062,0.015
51749#2674,0.025
51749#4035,0.025
35069#3264,0.055
71164#501,0.025
4334#3331,0.035
4334#501,0.035
4334#4091,0.055
64403#4748,0.03
74455#1046,0.005
74455#3716,0.045
38632#2297,0.025
84792#2770,0.02
84792#3587,0.04
8550#1397,0.03
8550#697,0.025
84063#2385,0.52
72602#2775,0.02
34836#3670,0.035
34836#94,0.025
71060#702,0.035
60597#999,0.025
86543#3772,0.025
96508#4335,0.015
91254#4169,0.035
104250#3687,0.015
98646#3765,0.555
61352#1738,0.025
36432#3020,0.03
31635#2592,0.03
52782#3692,0.025
17607#931,0.005
47818#3818,0.06
41446#1971,0.015
41446#1576,0.02
68200#4561,0.01
105232#144,0.01
105232#4995,0.01
93389#3965,0.035
93389#3859,0.025
51867#2459,0.03
122#2356,0.035
122#4772,0.035
26575#4428,0.035
73407#2023,0.025
12370#4594,0.565
12370#81,0.06
33003#658,0.05
57132#2582,0.025
75090#3670,0.045
40942#1811,0.02
14458#3080,0.015
13244#3477,0.56
22029#4335,0.01
22029#3168,0.01
38227#4594,0.04
38227#4988,0.04
35409#3341,0.015
35409#4863,0.025
42276#2904,0.03
54184#4067,0.035
75575#168,0.59
31898#2356,0.02
58015#2328,0.05
100150#452,0.015
13845#2603,0.08
76413#974,0.035
51198#1785,0.02
25122#541,0.015
2806#3587,0.02
72962#4210,0.02
30431#3968,0.05
80667#3965,0.04
90709#2480,0.01
46166#3670,0.025
32907#661,0.055
88445#294,0.015
88445#3928,0.02
13434#72,0.025
63051#1581,0.035
6681#2254,0.06
6681#458,0.035
6681#2760,0.085
61005#637,0.01
86864#4755,0.05
47894#4466,0.04
84192#2815,0.53
79905#4569,0.035
29257#44,0.01
55765#1722,0.02
79278#3589,0.02
61739#1445,0.02
61739#4192,0.02
44887#1627,0.025
16487#462,0.04
85271#1897,0.015
78229#1260,0.005
92049#1636,0.04
92049#1994,0.02
14293#814,0.005
96927#421,0.05
815#4124,0.015
815#1725,0.01
96633#2362,0.025
24595#1245,0.035
98929#4883,0.015
55263#1994,0.025
32745#4035,0.02
21203#3084,0.04
21203#3593,0.555
7859#780,0.03
7859#1959,0.025
46162#3966,0.02
7141#2889,0.015
78071#359,0.025
3277#3579,0.035
3277#4051,0.025
84276#652,0.04
63985#1886,0.02
2442#2406,0.02
42515#2459,0.015
42515#4956,0.03
78801#2290,0.025
81152#215,0.005
81152#870,0.015
37720#4072,0.04
93512#1307,0.03
7106#3483,0.01
17595#1936,0.03
30983#2642,0.025
20937#2547,0.01
41403#734,0.05
42054#645,0.01
77136#2218,0.03
23493#3938,0.04
6382#3160,0.035
75285#4868,0.055
70585#51,0.56
3401#3464,0.04
74869#2667,0.015
94683#962,0.035
59061#4780,0.01
101201#2182,0.02
13215#1637,0.04
13215#2829,0.03
99620#2582,0.03
81996#3067,0.57
78192#872,0.02
53064#4452,0.035
47423#741,0.04
47423#3830,0.045
100471#78,0.015
30409#1907,0.015
60820#4544,0.05
76145#168,0.055
45927#3531,0.03
45074#4751,0.045
8456#4345,0.035
43894#3351,0.03
43894#716,0.03
11442#814,0.015
27942#4995,0.035
15870#4688,0.015
75514#1520,0.03
73649#4345,0.01
86883#4531,0.015
74325#2409,0.015
88890#3464,0.555
88890#3317,0.055
43983#4988,0.02
423#3255,0.015
12552#1581,0.015
85534#2837,0.025
26690#3067,0.02
9893#129,0.04
83480#2102,0.015
57383#951,0.01
57383#4569,0.045
3967#1755,0.025
101929#1994,0.535
68291#1021,0.015
71020#3928,0.025
71020#931,0.01
19505#647,0.03
36362#251,0.02
102120#669,0.55
62322#4103,0.045
88876#4035,0.015
76016#4072,0.01
11781#1681,0.05
73600#4499,0.035
55957#1636,0.02
62911#637,0.025
7952#4211,0.035
33990#1112,0.04
6941#1954,0.04
6941#3807,0.04
6439#2483,0.025
82300#1665,0.545
60818#3517,0.04
17846#3890,0.03
56149#1335,0.02
67270#1953,0.02
79609#979,0.01
79609#3895,0.01
94647#318,0.04
27550#247,0.015
27550#372,0.025
95033#1881,0.53
12164#4574,0.055
97774#168,0.025
97774#2429,0.025
51658#1630,0.02
35922#872,0.04
61110#750,0.035
68035#1250,0.04
68035#658,0.04
105065#4784,0.04
92319#2192,0.085
69247#4982,0.065
95521#3829,0.03
39517#276,0.52
76981#3734,0.055
76727#1949,0.06
86079#4425,0.005
11771#1879,0.03
71863#3033,0.015
71863#3965,0.05
91034#3246,0.02
55931#322,0.04
55931#2533,0.05
53097#1753,0.04
27707#4072,0.015
77107#3464,0.04
73590#3464,0.015
95754#3854,0.03
60487#2904,0.015
75588#3122,0.025
23207#3464,0.035
3346#448,0.04
104529#255,0.01
104529#1901,0.01
38251#4696,0.04
84622#780,0.06
20497#1807,0.025
20497#4460,0.03
20497#2393,0.02
89374#3965,0.02
89609#4476,0.02
89609#1269,0.02
35287#4787,0.03
37885#4072,0.04
96434#4476,0.0
42300#1886,0.04
76020#1857,0.035
20456#4854,0.04
33820#2480,0.03
81233#4025,0.035
51327#1472,0.01
67946#4995,0.035
1252#4864,0.025
1252#44,0.03
1252#1064,0.005
53508#4227,0.025
103223#2618,0.05
97437#1581,0.035
52345#3546,0.04
22857#1886,0.015
89980#711,0.005
27471#2454,0.03
95849#2017,0.035
61038#2131,0.02
61038#4005,0.05
101577#41,0.03
70925#4192,0.02
31377#628,0.035
80580#905,0.02
34997#3029,0.01
87255#1243,0.015
63839#1897,0.535
94280#604,0.04
94280#2973,0.06
62584#2301,0.015
81685#4335,0.02
81685#1780,0.005
61122#1479,0.015
86297#2614,0.04
52261#431,0.015
72446#3469,0.05
96939#3854,0.02
96939#2563,0.035
66394#833,0.025
66394#845,0.02
41968#1397,0.02
41968#1472,0.03
2407#1329,0.045
79044#4730,0.035
82463#2835,0.035
95318#2459,0.02
93358#168,0.035
65616#210,0.045
70871#2480,0.04
93871#1886,0.015
80857#2356,0.02
80857#1886,0.045
25508#2804,0.07
12154#4491,0.01
12154#2480,0.025
12154#3965,0.01
20239#3921,0.05
102597#716,0.025
12074#3687,0.025
56686#3540,0.025
22463#2262,0.02
62745#2057,0.035
12246#4995,0.05
12246#2459,0.015
12246#1472,0.01
60129#1857,0.03
87956#922,0.03
94403#1886,0.0
47153#2459,0.03
52175#2422,0.01
49618#2480,0.025
56518#1746,0.01
56518#4491,0.025
22657#3921,0.035
103580#2548,0.02
63524#2667,0.035
5452#3670,0.055
37190#2262,0.075
35726#3237,0.02
2574#2615,0.03
96983#3317,0.005
68605#1324,0.015
89974#2682,0.08
89974#4103,0.045
89974#1807,0.02
103998#3848,0.04
90383#2823,0.03
70155#4754,0.04
70155#4085,0.015
92929#2533,0.02
11919#3587,0.055
28035#1046,0.05
84962#1307,0.04
64751#2426,0.515
40585#1284,0.04
40585#2541,0.005
40585#814,0.005
15457#2459,0.02
50321#5,0.015
22308#2308,0.055
57873#4569,0.52
57873#281,0.02
57873#4787,0.02
86684#991,0.02
76529#4782,0.05
35707#2459,0.025
35707#2467,0.02
7007#990,0.035
86784#814,0.025
1006#4952,0.045
25056#1959,0.01
27160#1881,0.03
79755#4786,0.025
69669#4072,0.05
75879#4103,0.06
75879#3576,0.055
62603#1976,0.045
57315#3871,0.015
86455#1438,0.02
395#3919,0.015
3735#4103,0.025
62260#2485,0.07
73766#3652,0.06
37465#3669,0.045
37465#3670,0.025
37465#2142,0.06
37465#2988,0.03
95421#4964,0.565
84725#3818,0.01
85012#4649,0.02
84578#147,0.03
84578#168,0.06
28710#3320,0.035
28710#4051,0.025
28710#1907,0.035
28710#4103,0.03
57411#187,0.015
28079#1958,0.57
74682#3470,0.035
74682#3854,0.045
100337#4863,0.51
62148#4072,0.035
43174#4401,0.035
67702#1282,0.03
73093#4065,0.265
72547#2234,0.025
72547#1155,0.025
23938#2213,0.015
7260#2831,0.03
36854#72,0.025
84115#522,0.04
96114#2898,0.02
96114#3067,0.035
63258#2904,0.05
28089#1307,0.03
50385#2615,0.045
84613#2675,0.025
45995#1971,0.015
75851#5,0.035
21707#147,0.005
77421#4504,0.025
23245#2461,0.03
32696#156,0.565
27647#1581,0.515
14965#3100,0.015
93173#2175,0.04
92478#1688,0.015
30281#4430,0.02
16019#808,0.025
59484#4594,0.01
78287#2379,0.025
95619#335,0.04
16090#2033,0.03
97943#2182,0.01
40967#4011,0.025
51495#2234,0.045
53269#2356,0.04
80467#962,0.03
97639#1581,0.02
97639#3928,0.035
44435#4452,0.025
16940#4688,0.02
22604#4192,0.025
38473#3374,0.02
103451#3056,0.04
83556#1738,0.045
70856#3587,0.545
66891#210,0.02
85011#3161,0.08
9531#2988,0.025
6914#4335,0.03
34882#3268,0.025
69348#501,0.025
3609#2841,0.05
3609#757,0.015
91219#2770,0.035
91219#1196,0.025
101337#1250,0.02
89928#1629,0.025
89928#4216,0.015
69485#3517,0.07
72387#4715,0.04
72387#3249,0.035
72387#2445,0.04
6670#2356,0.02
101773#195,0.02
99381#1438,0.02
92176#2234,0.015
59546#2757,0.035
100310#2409,0.02
46275#3854,0.035
46275#3073,0.52
74937#500,0.03
74937#2792,0.035
74937#3168,0.055
74937#4335,0.03
25938#2420,0.03
507#3168,0.025
25972#4875,0.05
39236#2648,0.02
84201#4554,0.04
12982#1520,0.04
8234#2889,0.03
66612#2730,0.545
24361#3515,0.035
79483#1994,0.01
84131#2459,0.015
41682#1738,0.06
56141#2883,0.01
39348#1811,0.005
82151#1520,0.03
29243#2245,0.02
103612#4452,0.55
23193#1558,0.04
82350#4011,0.05
73250#579,0.535
76798#3029,0.015
78799#4990,0.025
9017#4425,0.01
9017#1360,0.02
3714#2872,0.055
3714#2815,0.08
47328#144,0.035
69345#1248,0.025
19803#637,0.04
14849#4628,0.01
18443#1297,0.01
81075#3228,0.015
81075#2667,0.025
97513#1746,0.025
97513#3965,0.02
97575#3576,0.025
68479#4779,0.005
7638#270,0.03
104755#4401,0.02
58732#106,0.025
1733#3968,0.045
54787#4452,0.03
92942#1376,0.015
79780#1245,0.035
14638#3997,0.045
42761#3645,0.525
55731#20,0.3
55731#4875,0.3
78630#3324,0.045
55284#4787,0.04
55284#1245,0.03
17195#3168,0.03
49741#4286,0.05
40586#4995,0.04
51790#2062,0.025
17024#814,0.02
17024#4072,0.02
28177#3146,0.025
93609#2175,0.025
51274#4466,0.015
3311#1907,0.015
3311#833,0.035
94930#1472,0.04
47712#4780,0.06
47712#1020,0.02
41950#3464,0.055
81824#264,0.025
91452#4676,0.005
66338#4401,0.005
2276#2970,0.015
19295#3317,0.025
91593#2806,0.03
84287#1046,0.03
89994#3464,0.035
30760#4995,0.01
57299#4547,0.01
99370#1250,0.035
101461#351,0.025
101461#1701,0.03
78492#2615,0.075
42624#3965,0.01
11743#1897,0.04
7269#2782,0.06
75755#2898,0.035
84075#3080,0.03
455#4987,0.05
59861#2503,0.05
56269#2414,0.015
536#1391,0.035
105147#1335,0.05
53011#3464,0.04
13393#4964,0.035
4683#715,0.035
32920#2582,0.02
22693#4730,0.02
6232#3968,0.05
37179#3919,0.035
91988#2522,0.01
3329#3337,0.005
3329#4466,0.01
57536#2782,0.035
57536#1753,0.01
87071#3168,0.04
40153#1614,0.025
63940#3470,0.03
96764#3394,0.025
8429#2988,0.54
81383#2768,0.565
49291#1020,0.055
89749#255,0.525
14866#2614,0.025
56440#4886,0.055
26572#634,0.025
26572#3201,0.025
10966#4919,0.015
5978#4364,0.02
84945#3670,0.01
69263#2414,0.02
100138#222,0.045
85817#2135,0.04
59000#646,0.025
59000#3670,0.025
34020#750,0.51
67921#1189,0.03
67921#1701,0.025
104394#2463,0.03
55910#4492,0.035
90316#4956,0.025
56304#3218,0.01
96097#2402,0.525
98475#2262,0.005
78024#3925,0.04
46444#3583,0.02
78431#1907,0.025
29714#210,0.01
56365#1971,0.035
56365#4688,0.015
65062#2670,0.03
65062#357,0.025
39987#1875,0.025
104251#3014,0.03
72919#4572,0.02
101886#5,0.055
9544#1661,0.04
80585#4476,0.08
61552#2123,0.03
104184#720,0.025
87755#3458,0.02
34624#2178,0.025
71947#20,0.015
32761#4946,0.02
42833#4212,0.03
22205#199,0.06
98436#4982,0.025
71094#1811,0.05
17415#2080,0.0
17415#2309,0.0
17415#1180,0.02
45412#4787,0.025
20815#975,0.03
20815#1360,0.03
20815#3100,0.04
52391#1243,0.03
12751#4696,0.04
68219#501,0.015
68339#2483,0.015
25849#2302,0.02
44019#1498,0.035
26655#1176,0.05
79927#4787,0.025
99361#3438,0.035
98441#4345,0.035
51531#2004,0.03
73845#1838,0.015
21104#5,0.055
9666#3517,0.015
93610#521,0.575
63832#690,0.07
102282#3517,0.065
102282#4995,0.03
95853#991,0.02
88116#4235,0.53
15093#2399,0.03
23941#3994,0.02
98812#351,0.04
54214#179,0.025
98652#3462,0.04
57054#4863,0.54
56177#4072,0.015
74673#2648,0.025
96256#2279,0.54
66060#4401,0.075
31085#2642,0.03
38924#711,0.04
12671#5,0.025
65813#3317,0.02
65813#1579,0.02
72294#1951,0.025
36211#1046,0.035
14012#1838,0.035
67220#4782,0.03
16689#4466,0.02
99290#3366,0.04
20196#4810,0.04
20196#4613,0.025
43204#1363,0.02
75382#3160,0.05
102406#3438,0.025
102406#1558,0.025
102406#1669,0.04
91156#2522,0.025
91156#3482,0.02
72988#4767,0.03
45064#4836,0.025
5427#4845,0.02
9122#3337,0.035
9122#2426,0.035
9122#750,0.05
28839#2615,0.045
47540#4786,0.03
33391#1897,0.035
20151#3068,0.005
33377#2614,0.045
55481#1502,0.03
34700#1245,0.035
34700#2548,0.03
102617#3692,0.02
97793#814,0.04
82672#823,0.025
82672#4982,0.08
53804#2835,0.02
76978#4226,0.05
65009#2117,0.025
69251#4709,0.06
81725#661,0.045
16765#956,0.055
1183#80,0.025
97702#4863,0.035
63735#632,0.015
87324#200,0.025
18099#845,0.02
93299#2213,0.01
93299#4218,0.01
52137#2480,0.04
52137#1665,0.02
35095#226,0.535
43172#3262,0.015
43172#3246,0.03
16169#1112,0.035
60179#4103,0.015
61637#318,0.035
61637#4491,0.045
86372#4072,0.015
86372#2831,0.035
17286#3887,0.02
2321#4345,0.02
16632#1897,0.045
1806#1769,0.1
30299#2426,0.075
30299#593,0.065
53494#1340,0.035
53494#2308,0.015
94461#4942,0.03
10759#1907,0.03
7851#556,0.02
7851#2904,0.045
71312#3249,0.02
8350#2703,0.025
17793#210,0.045
14330#3965,0.02
2473#4569,0.035
103892#2389,0.025
41924#3780,0.015
13301#41,0.03
38030#4995,0.03
38030#4618,0.02
81744#3042,0.035
16499#991,0.02
16499#462,0.53
11737#1031,0.02
71533#1940,0.585
61447#2459,0.03
45220#3818,0.01
64532#1581,0.025
28480#3968,0.535
61208#685,0.04
5004#3457,0.025
77391#3774,0.045
80461#1907,0.025
64469#223,0.03
64469#3559,0.01
79426#3685,0.03
96647#4103,0.025
44518#4531,0.015
79738#3002,0.04
18868#3517,0.025
39967#4161,0.525
83298#2576,0.06
83298#3438,0.05
87031#3438,0.015
2384#335,0.035
33064#218,0.01
13260#4782,0.015
33338#1471,0.04
33338#2124,0.02
10995#4103,0.085
90602#2644,0.035
92828#2667,0.025
55928#4677,0.03
5077#922,0.03
55840#1994,0.06
86275#4335,0.04
25275#2983,0.015
44630#2806,0.04
